speaker,index,word,time,word.dur,voicing.dur,vowel.dur,cluster.dur,spreading.dur,sonorant.dur,closure.dur,vor,voffr,mor,cond_no,ipa,cons1,vowel,height,anteroposterior,roundness,consonant,manner,place,aspiration,syllables,syl_structure,gloss,pos,comp,contx
bte03,61,vítt,383.9008438613541,419.31486880463353,92.63620921785787,59.90403259033883,261.16303526242746,111.50720028268779,144.23937691020683,116.92365835222063,321.0670678527663,228.43085863490842,261.16303526242746,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
bte03,62,vítt,388.6847694633409,465.4686318972381,109.07831913550581,78.99011423603497,270.6006067832618,122.93696145121658,153.0251663506874,117.5754404325744,349.5907210192968,240.51240188379097,270.6006067832618,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
shg05,62,vítt,172.96616004296453,339.454173736641,91.11256263477685,72.37476239450302,192.61561190131715,97.27917220527615,116.01697244554998,76.59863945576717,264.9903742958202,173.87781166104332,192.61561190131715,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
shg05,63,vítt,175.31218408575552,312.7691381169484,62.225551213401786,48.407143485007964,200.24244400957514,95.63794406651027,109.4563517949041,90.78609221467104,248.6495874945831,186.42403628118132,200.24244400957514,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
shg05,64,vítt,177.83816099773242,293.9131235827972,72.17816050584247,57.160152728499725,171.07108579864416,78.8992069490746,93.91721472641734,77.15387107222682,228.2312385271439,156.05307802130142,171.07108579864416,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
tt01,113,vítt,343.8158779761905,494.5868764172019,86.05515783267492,46.0387392819257,261.0605916785289,112.11628197133905,152.13270052208827,108.92789115644064,307.0993309604546,221.0441731277797,261.0605916785289,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
tt01,114,vítt,346.87957142857147,375.4833711262222,89.54867625169527,55.33073552186352,230.67016090521975,100.6610607205971,134.87900145042886,95.79115945479089,286.00089642708326,196.452220175388,230.67016090521975,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
tt01,115,vítt,349.76272848269747,377.14023672015173,95.18305913962877,51.47187443583334,231.47163150605365,101.78121111960081,145.49239582339624,85.97923568265742,282.943505941887,187.76044680225823,231.47163150605365,7,viʰt,voi,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,far and wide,adv,c,cc
brs02,149,vídd,468.9100642479214,325.820105820128,84.62690877121304,84.62690877121304,126.70415416448577,NA,NA,126.70415416448577,211.3310629356988,126.70415416448577,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
brs02,150,vídd,471.1803968253968,348.77551020412056,94.1485680691585,94.1485680691585,145.58048836818216,NA,NA,145.58048836818216,239.72905643734066,145.58048836818216,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
brs02,151,vídd,473.6446911564626,377.64869614511554,101.07464751695261,101.07464751695261,142.38546100699523,NA,NA,142.38546100699523,243.46010852394784,142.38546100699523,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
jj04,13,vídd,71.18033333333335,377.1307634164742,82.95393925618555,82.95393925618555,200.50711951446942,NA,NA,200.50711951446942,283.461058770655,200.50711951446942,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
jj04,14,vídd,73.56913346290898,338.87166896833776,76.79264042782563,76.79264042782563,173.40194411097798,NA,NA,173.40194411097798,250.1945845388036,173.40194411097798,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
jj04,15,vídd,75.89738943915341,361.6014905518057,91.6800911287936,91.6800911287936,166.95691609976393,NA,NA,166.95691609976393,258.63700722855754,166.95691609976393,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
shg05,101,vídd,275.0243862921513,269.56727657778856,72.50487792015292,72.50487792015292,134.00000000001455,NA,NA,134.00000000001455,206.50487792016747,134.00000000001455,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
shg05,102,vídd,277.3310351473923,265.73032069973124,72.5181095268681,72.5181095268681,127.52947845808649,NA,NA,127.52947845808649,200.0475879849546,127.52947845808649,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
shg05,103,vídd,279.62165968951683,254.90287490293895,63.88702654237477,63.88702654237477,129.83587085631143,NA,NA,129.83587085631143,193.7228973986862,129.83587085631143,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
tt01,56,vídd,178.89967422524563,570.0678382464162,76.55395678870036,76.55395678870036,234.55998878949913,NA,NA,234.55998878949913,311.1139455781995,234.55998878949913,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
tt01,57,vídd,181.99343438824803,586.3955437247625,91.90565876662049,91.90565876662049,246.67894935751633,NA,NA,246.67894935751633,338.5846081241368,246.67894935751633,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
tt01,58,vídd,185.03149698960044,484.7903443807695,81.56230275187681,81.56230275187681,212.4594282157375,NA,NA,212.4594282157375,294.0217309676143,212.4594282157375,NA,8,vitt,voi,i,high,front,unrounded,tt,stop,coronal,no,mono,cvcc,width,n,c,cc
brs02,66,þítt,230.50027036455606,403.88172485111795,147.74817941807328,78.7233948404662,180.60819254503713,27.05929944067975,96.08408401828683,84.5241085267503,259.3315873855033,111.58340796743005,180.60819254503713,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
brs02,67,þítt,233.35238321995465,400.59142444854956,129.02468002198475,75.1013140298653,196.09326446629893,49.324589755855186,103.24795574797463,92.8453087183243,271.19457849616424,142.1698984741795,196.09326446629893,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
brs02,68,þítt,236.3315160349854,418.12836823041266,154.93411982731686,85.55660417957256,161.23692607860107,0.0,69.3775156477443,91.85941043085677,246.79353025817363,91.85941043085677,161.23692607860107,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
bte03,102,þítt,590.103037792895,540.4656084656381,128.81806753932779,104.36676704898673,256.3233321399139,96.49153278337508,120.94283327371613,135.38049886619774,360.6900991889006,231.87203164957282,256.3233321399139,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
bte03,103,þítt,593.5476193540479,547.2557070876292,114.29242024587438,102.38573433923648,246.36999244137314,109.3026867312119,121.20937263784981,125.16061980352333,348.7557267806096,234.46330653473524,246.36999244137314,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
bte03,104,þítt,597.4741657218443,565.5817856243175,117.52583476140899,103.65493007770965,251.37744576170462,114.4557823129162,128.32668699661554,123.05075876508909,355.03237583941427,237.50654107800528,251.37744576170462,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
jj04,152,þítt,502.9572057307772,418.85719439289915,114.96468319126052,87.93344451623852,186.15444351252108,62.54157218444334,89.57281085946533,96.58163265305575,274.0878880287596,159.1232048374991,186.15444351252108,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
jj04,153,þítt,505.42023912595346,402.34817563384695,117.05004248557316,83.79026703073578,204.66262927936896,63.84049554787907,97.10027100271645,107.5623582766525,288.45289631010473,171.40285382453158,204.66262927936896,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
jj04,154,þítt,507.7996428571429,430.13038548753,104.11245594923457,82.89640427602762,208.7794406651824,89.27918642200439,110.49523809521133,98.28420256997106,291.67584494121,187.56338899197544,208.7794406651824,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
shg05,155,þítt,411.21700270849084,304.3569635831318,61.879622630954145,44.00775363910725,152.68612391190572,67.68360778943361,85.5554767812805,67.13064713062522,196.69387755101297,134.81425492005883,152.68612391190572,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
shg05,156,þítt,413.4446338698081,330.1047777877102,85.45454054637958,68.15757560656266,155.84118262688662,66.13832199548142,83.43528693529834,72.40589569158828,223.99875823344928,138.5442176870697,155.84118262688662,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
shg05,157,þítt,415.9473605442177,325.55883093976945,81.26850740296732,62.824410923781215,148.48322324098717,70.2677737761519,88.711870255338,59.77135298564917,211.3076341647684,130.03912676180107,148.48322324098717,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
tt01,143,þítt,433.0174508181651,388.1967001014459,89.81262822589997,72.41586658301458,201.63024074884106,80.4126174278963,97.80937907078169,103.82086167805937,274.04610733185564,184.23347910595567,201.63024074884106,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
tt01,144,þítt,435.8412008692366,428.66774487572457,99.54096017071379,75.24111151229818,229.7320425003022,93.29815504116823,117.59800369958384,112.13403880071837,304.9731540126004,205.4321938418866,229.7320425003022,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
tt01,145,þítt,438.7479961231805,430.28959110529286,108.97769020687065,88.55855839675542,227.81572869178035,102.93703527923981,123.35616708935504,104.45956160242531,316.37428708853577,207.39659688166512,227.81572869178035,9,θiʰt,vls,i,high,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,thaw,v,c,cc
brs02,25,þíddi,100.86272836030965,475.165774302738,70.94977565493821,70.94977565493821,175.4737299175133,NA,NA,175.4737299175133,246.42350557245152,175.4737299175133,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
brs02,26,þíddi,103.84907745554362,456.89405597151733,75.3056500378051,75.3056500378051,160.4434935264436,NA,NA,160.4434935264436,235.7491435642487,160.4434935264436,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
brs02,27,þíddi,106.60332455047747,434.1383834140373,61.0402494331197,61.0402494331197,156.59927160312748,NA,NA,156.59927160312748,217.63952103624717,156.59927160312748,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
bte03,75,þíddi,464.2548030045352,511.6515342696175,70.49550854821973,70.49550854821973,202.17022441164545,NA,NA,202.17022441164545,272.6657329598652,202.17022441164545,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
bte03,76,þíddi,469.27580411651843,448.0783640100299,74.22173631351825,74.22173631351825,167.84580498870127,NA,NA,167.84580498870127,242.06754130221952,167.84580498870127,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
bte03,77,þíddi,473.8668367346939,449.78163559795803,74.40717231776262,74.40717231776262,159.37284144422392,NA,NA,159.37284144422392,233.78001376198654,159.37284144422392,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
jj04,22,þíddi,100.14473865495566,473.00445003828884,98.82808801175713,98.82808801175713,175.8191704775527,NA,NA,175.8191704775527,274.6472584893098,175.8191704775527,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
jj04,23,þíddi,102.55947981859411,414.0195642814035,81.55423280422269,81.55423280422269,171.63654714224208,NA,NA,171.63654714224208,253.19077994646477,171.63654714224208,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
jj04,24,þíddi,104.72776254251701,456.50289236357366,75.23343861353737,75.23343861353737,218.71078987150838,NA,NA,218.71078987150838,293.94422848504576,218.71078987150838,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
shg05,83,þíddi,228.58733409754325,381.0101537374919,65.70056829315263,65.70056829315263,161.87074829929315,NA,NA,161.87074829929315,227.57131659244578,161.87074829929315,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
shg05,84,þíddi,231.2047488995598,363.2865215051879,72.67463753177594,72.67463753177594,128.22826908541174,NA,NA,128.22826908541174,200.90290661718768,128.22826908541174,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
shg05,85,þíddi,233.6626640797164,337.46105675794524,64.74760093038867,64.74760093038867,134.77749433107533,NA,NA,134.77749433107533,199.525095261464,134.77749433107533,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
tt01,34,þíddi,109.97034649632211,516.0617862891854,66.29099547467376,66.29099547467376,222.18442932728522,NA,NA,222.18442932728522,288.475424801959,222.18442932728522,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
tt01,35,þíddi,112.68318655390085,523.8641467212801,64.84763602411192,64.84763602411192,219.22421493849242,NA,NA,219.22421493849242,284.07185096260434,219.22421493849242,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
tt01,36,þíddi,115.85927673847317,477.6096668826284,69.77197861125717,69.77197861125717,207.85289115646322,NA,NA,207.85289115646322,277.6248697677204,207.85289115646322,NA,10,θittɪ,vls,i,high,front,unrounded,tt,stop,coronal,no,di,cvccv,thaw,v,c,cc
brs02,120,fætt,383.5619501133787,446.8171866448074,146.8706927215635,79.79222497084493,208.90166079601613,65.07631624077703,132.1547839914956,76.74687680452053,288.69388576686106,141.82319304529756,208.90166079601613,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
brs02,121,fætt,385.7812648022172,455.91055681529724,163.7818090198948,93.1453030650573,217.06743657625793,81.76618795670265,152.40269391154015,64.66474266471778,310.21273964131524,146.43093062142043,217.06743657625793,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
brs02,122,fætt,388.35297313797315,436.4078144078576,167.65802427096332,85.58661676056545,206.65994039887892,44.781944941689744,126.85335245208762,79.8065879467913,292.24655715944436,124.58853288848104,206.65994039887892,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
bte03,153,fætt,812.3727962543043,530.7754104727564,140.70508642191726,113.6299993954708,265.66145278968634,98.60375049493086,125.67883752137732,139.98261526830902,379.29145218515714,238.58636576323988,265.66145278968634,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
bte03,154,fætt,815.8592252456539,517.2593481836429,148.73401360546268,102.66514349848421,267.33674614627034,88.62993197271862,134.6988020796971,132.63794406657325,370.00188964475456,221.26787603929188,267.33674614627034,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
bte03,155,fætt,819.9753283782649,482.0989114916756,143.29309373079013,93.43278482731421,248.70006702894898,72.51700680274098,122.3773157062169,126.32275132273207,342.1328518562632,198.83975812547305,248.70006702894898,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
jj04,106,fætt,373.93387414965986,561.0668934240834,157.36419460120032,106.59650426396183,279.01726232812507,100.95386410375795,151.72155444099644,127.29570788712863,385.6137665920869,228.24957199088658,279.01726232812507,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
jj04,107,fætt,379.2072860723237,473.96109320919777,157.49886621318865,110.29395498036365,240.78314252528799,85.09102688691428,132.29593811973928,108.48720440554871,351.07709750565164,193.578231292463,240.78314252528799,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
shg05,89,fætt,244.3542966804208,385.12346859118907,92.2105646770035,73.6431076877011,191.80090910032277,94.57887917074004,113.14633616004244,78.65457294028033,265.4440167880239,173.23345211102037,191.80090910032277,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
shg05,90,fætt,246.96749951409134,381.8756433790327,93.3533898407859,70.22305588904487,188.30782312923589,92.37779152064718,115.5081254723882,72.79969765684768,258.53087901828076,165.17748917749486,188.30782312923589,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
shg05,91,fætt,249.44368156786524,402.10074505992566,102.25362994663101,74.17981123748518,209.08313282902213,94.72375100577324,122.79756971491906,86.28556311410307,283.2629440665073,181.0093141198763,209.08313282902213,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
tt01,110,fætt,335.25921906974173,420.9242245237874,84.98372593339809,72.02702722577214,229.87819235441975,120.2603480290918,133.21704673671775,96.661145617702,301.9052195801919,216.9214936467938,229.87819235441975,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
tt01,111,fætt,338.01470689510376,433.3759253260041,99.35008019192537,76.52031490624722,230.54623758889647,114.81879656622596,137.6485618519041,92.89767573699237,307.0665524951437,207.71647230321832,230.54623758889647,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
tt01,112,fætt,340.80260556474843,445.144394341753,116.58458095138258,90.20857964748075,230.4120835730714,106.5757648088379,132.95176611273973,97.46031746033168,320.62066322055216,204.03608226916958,230.4120835730714,11,faiʰt,vls,ai,diph,front,unrounded,ʰt,stop,coronal,yes,mono,cvcc,feed,v,c,cc
brs02,155,fæddi,484.4851888191174,530.4781852730116,96.88042384874507,96.88042384874507,185.78700337059217,NA,NA,185.78700337059217,282.66742721933724,185.78700337059217,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
brs02,156,fæddi,486.8225804988662,511.6010978649115,95.79513337200751,95.79513337200751,167.82271556326123,NA,NA,167.82271556326123,263.61784893526874,167.82271556326123,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
brs02,157,fæddi,489.3024862325883,506.48264263304554,107.91415308261776,107.91415308261776,149.37775110041684,NA,NA,149.37775110041684,257.2919041830346,149.37775110041684,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
bte03,51,fæddi,337.0039947089947,563.8543255686841,95.72688334594659,95.72688334594659,221.32856561432845,NA,NA,221.32856561432845,317.05544896027504,221.32856561432845,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
bte03,52,fæddi,340.86952704891485,520.2495709529558,86.17239513762343,86.17239513762343,210.04878719168119,NA,NA,210.04878719168119,296.2211823293046,210.04878719168119,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
bte03,53,fæddi,345.4943272864702,491.05402394872044,97.66541140265872,97.66541140265872,186.52818270163607,NA,NA,186.52818270163607,284.1935941042948,186.52818270163607,NA,12,faittɪ,vls,ai,diph,front,unrounded,tt,stop,coronal,no,di,cvccv,feed,v,c,cc
